Numero,Nombre,Tipo,Correo_electronico,Telefono,Razon_Social,Tipo_Contribuyente,CUIT,Alta,Baja,Activo,Frecuencia,Fecha_donacion,Importe,Nro_Cuenta,Pais
D00127,Horizonte Ecológico,ONG,juan.rodriguez@horizonteecologico.com,525512345678,ONG,Monotributista,23-45678901-3,2024-01-04,,SI,Mensual,2024-05-10,546208,405100,México
D00127,Horizonte Ecológico,ONG,juan.rodriguez@horizonteecologico.com,525512345678,ONG,Monotributista,23-45678901-3,2024-01-04,,SI,Mensual,2024-06-26,584457,405100,México
D00127,Horizonte Ecológico,ONG,juan.rodriguez@horizonteecologico.com,525512345678,ONG,Monotributista,23-45678901-3,2024-01-04,,SI,Mensual,2024-07-15,420123,405100,México
D00127,Horizonte Ecológico,ONG,juan.rodriguez@horizonteecologico.com,525512345678,ONG,Monotributista,23-45678901-3,2024-01-04,,SI,Mensual,2024-08-05,268596,405100,Colombia
D00128,Fundación UniCorp,ONG,marta.gonzalez@unicorp.org,573001234567,ONG,Monotributista,33-56789012-4,2024-02-05,,SI,Mensual,2024-02-05,90795,405100,Colombia
D00128,Fundación UniCorp,ONG,marta.gonzalez@unicorp.org,573001234567,ONG,Monotributista,33-56789012-4,2024-02-05,,SI,Mensual,2024-03-20,75887,405100,Colombia
D00128,Fundación UniCorp,ONG,marta.gonzalez@unicorp.org,573001234567,ONG,Monotributista,33-56789012-4,2024-02-05,,SI,Mensual,2024-04-08,97534,405100,Colombia
D00128,Fundación UniCorp,ONG,marta.gonzalez@unicorp.org,573001234567,ONG,Monotributista,33-56789012-4,2024-02-05,,SI,Mensual,2024-05-25,117968,405100,Colombia
D00128,Fundación UniCorp,ONG,marta.gonzalez@unicorp.org,573001234567,ONG,Monotributista,33-56789012-4,2024-02-05,,SI,Mensual,2024-06-12,359060,405100,Colombia
D00128,Fundación UniCorp,ONG,marta.gonzalez@unicorp.org,573001234567,ONG,Monotributista,33-56789012-4,2024-02-05,,SI,Mensual,2024-07-30,523200,405100,Colombia
D00128,Fundación UniCorp,ONG,marta.gonzalez@unicorp.org,573001234567,ONG,Monotributista,33-56789012-4,2024-02-05,,SI,Mensual,2024-08-15,329953,405100,Colombia
D00128,Fundación UniCorp,ONG,marta.gonzalez@unicorp.org,573001234567,ONG,Monotributista,33-56789012-4,2024-02-05,,SI,Mensual,2024-09-05,471594,405100,Colombia
D00129,Corporación NovaTech,Empresa,gerencia@novatech.com,573001234567,SA,Responsable Inscripto,30-98765432-1,2023-01-01,,SI,Mensual,2023-01-01,298586,403103,Colombia
D00129,Corporación NovaTech,Empresa,gerencia@novatech.com,573001234567,SA,Responsable Inscripto,30-98765432-1,2023-01-01,,SI,Mensual,2023-02-12,484258,403103,Colombia
D00129,Corporación NovaTech,Empresa,gerencia@novatech.com,573001234567,SA,Responsable Inscripto,30-98765432-1,2023-01-01,,SI,Mensual,2023-03-07,445529,403103,Colombia
D00129,Corporación NovaTech,Empresa,gerencia@novatech.com,573001234567,SA,Responsable Inscripto,30-98765432-1,2023-01-01,,SI,Mensual,2023-04-21,541508,403103,Colombia
D00129,Corporación NovaTech,Empresa,gerencia@novatech.com,573001234567,SA,Responsable Inscripto,30-98765432-1,2023-01-01,,SI,Mensual,2023-05-10,440936,403103,Colombia
D00129,Corporación NovaTech,Empresa,gerencia@novatech.com,573001234567,SA,Responsable Inscripto,30-98765432-1,2023-01-01,,SI,Mensual,2023-06-28,312491,403103,Colombia
D00129,Corporación NovaTech,Empresa,gerencia@novatech.com,573001234567,SA,Responsable Inscripto,30-98765432-1,2023-01-01,,SI,Mensual,2023-07-15,269664,403103,Colombia
D00129,Corporación NovaTech,Empresa,gerencia@novatech.com,573001234567,SA,Responsable Inscripto,30-98765432-1,2023-01-01,,SI,Mensual,2023-08-09,447841,403103,Colombia
D00129,Corporación NovaTech,Empresa,gerencia@novatech.com,573001234567,SA,Responsable Inscripto,30-98765432-1,2023-01-01,,SI,Mensual,2023-09-02,500982,403103,Colombia
D00130,Servicios Plus,Empresa,luis.gonzalez@ecoplus.com,573012345678,SAS,Responsable Inscripto,30-45765232-2,2023-01-02,,SI,Mensual,2023-01-02,86419,405100,Colombia
D00130,Servicios Plus,Empresa,luis.gonzalez@ecoplus.com,573012345678,SAS,Responsable Inscripto,30-45765232-2,2023-01-02,,SI,Mensual,2023-02-16,18374,405100,Colombia
D00130,Servicios Plus,Empresa,luis.gonzalez@ecoplus.com,573012345678,SAS,Responsable Inscripto,30-45765232-2,2023-01-02,,SI,Mensual,2023-03-08,51045,405100,Colombia
D00130,Servicios Plus,Empresa,luis.gonzalez@ecoplus.com,573012345678,SAS,Responsable Inscripto,30-45765232-2,2023-01-02,,SI,Mensual,2023-04-22,76343,405100,Colombia
D00130,Servicios Plus,Empresa,luis.gonzalez@ecoplus.com,573012345678,SAS,Responsable Inscripto,30-45765232-2,2023-01-02,,SI,Mensual,2023-05-12,249539,405100,Colombia
D00130,Servicios Plus,Empresa,luis.gonzalez@ecoplus.com,573012345678,SAS,Responsable Inscripto,30-45765232-2,2023-01-02,,SI,Mensual,2023-06-30,251130,405100,Colombia
D00130,Servicios Plus,Empresa,luis.gonzalez@ecoplus.com,573012345678,SAS,Responsable Inscripto,30-45765232-2,2023-01-02,,SI,Mensual,2023-07-14,472790,405100,Colombia
D00130,Servicios Plus,Empresa,luis.gonzalez@ecoplus.com,573012345678,SAS,Responsable Inscripto,30-45765232-2,2023-01-02,,SI,Mensual,2023-08-05,470152,405100,Colombia
D00130,Servicios Plus,Empresa,luis.gonzalez@ecoplus.com,573012345678,SAS,Responsable Inscripto,30-45765232-2,2023-01-02,,SI,Mensual,2023-09-18,570995,405100,Brasil
D00131,InnovaLogix S.A.,Campaña,carla.fernandez@innovalogix.com,553012345678,SA,Exento,27-65432109-8,2023-01-01,,SI,Bimestral,2023-01-01,329958,405100,Brasil
D00131,InnovaLogix S.A.,Campaña,carla.fernandez@innovalogix.com,553012345678,SA,Exento,27-65432109-8,2023-01-01,,SI,Bimestral,2023-03-01,242085,405100,Brasil
D00131,InnovaLogix S.A.,Campaña,carla.fernandez@innovalogix.com,553012345678,SA,Exento,27-65432109-8,2023-01-01,,SI,Bimestral,2023-05-01,460201,405100,Brasil
D00131,InnovaLogix S.A.,Campaña,carla.fernandez@innovalogix.com,553012345678,SA,Exento,27-65432109-8,2023-01-01,,SI,Bimestral,2023-07-01,572372,405100,Brasil
D00131,InnovaLogix S.A.,Campaña,carla.fernandez@innovalogix.com,553012345678,SA,Exento,27-65432109-8,2023-01-01,,SI,Bimestral,2023-09-01,408599,405100,Chile
D00132,VíaVerde,Campaña,eco@viaverde.com,56987654321,SRL,Responsable Inscripto,27-78434109-9,2021-01-02,2023-01-03,NO,Mensual,2021-01-02,29120,405100,Chile
D00132,VíaVerde,Campaña,eco@viaverde.com,56987654321,SRL,Responsable Inscripto,27-78434109-9,2021-01-02,2023-01-03,NO,Mensual,2021-02-16,88565,405100,Chile
D00132,VíaVerde,Campaña,eco@viaverde.com,56987654321,SRL,Responsable Inscripto,27-78434109-9,2021-01-02,2023-01-03,NO,Mensual,2021-03-08,88682,405100,Chile
D00132,VíaVerde,Campaña,eco@viaverde.com,56987654321,SRL,Responsable Inscripto,27-78434109-9,2021-01-02,2023-01-03,NO,Mensual,2021-04-22,28523,405100,Chile
D00132,VíaVerde,Campaña,eco@viaverde.com,56987654321,SRL,Responsable Inscripto,27-78434109-9,2021-01-02,2023-01-03,NO,Mensual,2021-05-12,13240,405100,Chile
D00132,VíaVerde,Campaña,eco@viaverde.com,56987654321,SRL,Responsable Inscripto,27-78434109-9,2021-01-02,2023-01-03,NO,Mensual,2021-06-30,27493,405100,Chile
D00132,VíaVerde,Campaña,eco@viaverde.com,56987654321,SRL,Responsable Inscripto,27-78434109-9,2021-01-02,2023-01-03,NO,Mensual,2021-07-14,222261,405100,Chile
D00132,VíaVerde,Campaña,eco@viaverde.com,56987654321,SRL,Responsable Inscripto,27-78434109-9,2021-01-02,2023-01-03,NO,Mensual,2021-08-05,102864,405100,Chile
D00132,VíaVerde,Campaña,eco@viaverde.com,56987654321,SRL,Responsable Inscripto,27-78434109-9,2021-01-02,2023-01-03,NO,Mensual,2021-09-19,228710,405100,Chile
D00132,VíaVerde,Campaña,eco@viaverde.com,56987654321,SRL,Responsable Inscripto,27-78434109-9,2021-01-02,2023-01-03,NO,Mensual,2021-10-03,291540,405100,Chile
D00132,VíaVerde,Campaña,eco@viaverde.com,56987654321,SRL,Responsable Inscripto,27-78434109-9,2021-01-02,2023-01-03,NO,Mensual,2021-11-22,366630,405100,Chile
D00132,VíaVerde,Campaña,eco@viaverde.com,56987654321,SRL,Responsable Inscripto,27-78434109-9,2021-01-02,2023-01-03,NO,Mensual,2021-12-09,446985,405100,Chile
D00132,VíaVerde,Campaña,eco@viaverde.com,56987654321,SRL,Responsable Inscripto,27-78434109-9,2021-01-02,2023-01-03,NO,Mensual,2022-01-03,326348,405100,Chile
D00132,VíaVerde,Campaña,eco@viaverde.com,56987654321,SRL,Responsable Inscripto,27-78434109-9,2021-01-02,2023-01-03,NO,Mensual,2022-02-18,429540,405100,Chile
D00132,VíaVerde,Campaña,eco@viaverde.com,56987654321,SRL,Responsable Inscripto,27-78434109-9,2021-01-02,2023-01-03,NO,Mensual,2022-03-07,303796,405100,Chile
D00132,VíaVerde,Campaña,eco@viaverde.com,56987654321,SRL,Responsable Inscripto,27-78434109-9,2021-01-02,2023-01-03,NO,Mensual,2022-04-25,262362,405100,Chile
D00132,VíaVerde,Campaña,eco@viaverde.com,56987654321,SRL,Responsable Inscripto,27-78434109-9,2021-01-02,2023-01-03,NO,Mensual,2022-05-12,523067,405100,Chile
D00132,VíaVerde,Campaña,eco@viaverde.com,56987654321,SRL,Responsable Inscripto,27-78434109-9,2021-01-02,2023-01-03,NO,Mensual,2022-06-30,534547,405100,Chile
D00132,VíaVerde,Campaña,eco@viaverde.com,56987654321,SRL,Responsable Inscripto,27-78434109-9,2021-01-02,2023-01-03,NO,Mensual,2022-07-15,307194,405100,Chile
D00132,VíaVerde,Campaña,eco@viaverde.com,56987654321,SRL,Responsable Inscripto,27-78434109-9,2021-01-02,2023-01-03,NO,Mensual,2022-08-09,462809,405100,Chile
D00132,VíaVerde,Campaña,eco@viaverde.com,56987654321,SRL,Responsable Inscripto,27-78434109-9,2021-01-02,2023-01-03,NO,Mensual,2022-09-23,434394,405100,Chile
D00132,VíaVerde,Campaña,eco@viaverde.com,56987654321,SRL,Responsable Inscripto,27-78434109-9,2021-01-02,2023-01-03,NO,Mensual,2022-10-07,291606,405100,Chile
D00132,VíaVerde,Campaña,eco@viaverde.com,56987654321,SRL,Responsable Inscripto,27-78434109-9,2021-01-02,2023-01-03,NO,Mensual,2022-11-20,217008,405100,Chile
D00132,VíaVerde,Campaña,eco@viaverde.com,56987654321,SRL,Responsable Inscripto,27-78434109-9,2021-01-02,2023-01-03,NO,Mensual,2022-12-05,592642,405100,Brasil
D00133,Energía Futuro S.A.,Empresa,maria.lopez@energiasfuturo.com,552198765432,SA,Responsable Inscripto,30-67891234-7,2022-01-01,2023-12-31,NO,Mensual,2022-01-21,74488,405100,Brasil
D00133,Energía Futuro S.A.,Empresa,maria.lopez@energiasfuturo.com,552198765432,SA,Responsable Inscripto,30-67891234-7,2022-01-01,2023-12-31,NO,Mensual,2022-02-14,14428,405100,Brasil
D00133,Energía Futuro S.A.,Empresa,maria.lopez@energiasfuturo.com,552198765432,SA,Responsable Inscripto,30-67891234-7,2022-01-01,2023-12-31,NO,Mensual,2022-03-07,47448,405100,Brasil
D00133,Energía Futuro S.A.,Empresa,maria.lopez@energiasfuturo.com,552198765432,SA,Responsable Inscripto,30-67891234-7,2022-01-01,2023-12-31,NO,Mensual,2022-04-22,67094,405100,Brasil
D00133,Energía Futuro S.A.,Empresa,maria.lopez@energiasfuturo.com,552198765432,SA,Responsable Inscripto,30-67891234-7,2022-01-01,2023-12-31,NO,Mensual,2022-05-10,59924,405100,Brasil
D00133,Energía Futuro S.A.,Empresa,maria.lopez@energiasfuturo.com,552198765432,SA,Responsable Inscripto,30-67891234-7,2022-01-01,2023-12-31,NO,Mensual,2022-06-30,46713,405100,Brasil
D00133,Energía Futuro S.A.,Empresa,maria.lopez@energiasfuturo.com,552198765432,SA,Responsable Inscripto,30-67891234-7,2022-01-01,2023-12-31,NO,Mensual,2022-07-15,59286,405100,Brasil
D00133,Energía Futuro S.A.,Empresa,maria.lopez@energiasfuturo.com,552198765432,SA,Responsable Inscripto,30-67891234-7,2022-01-01,2023-12-31,NO,Mensual,2022-08-04,89666,405100,Brasil
D00133,Energía Futuro S.A.,Empresa,maria.lopez@energiasfuturo.com,552198765432,SA,Responsable Inscripto,30-67891234-7,2022-01-01,2023-12-31,NO,Mensual,2022-09-19,81847,405100,Brasil
D00133,Energía Futuro S.A.,Empresa,maria.lopez@energiasfuturo.com,552198765432,SA,Responsable Inscripto,30-67891234-7,2022-01-01,2023-12-31,NO,Mensual,2022-10-05,83619,405100,Brasil
D00133,Energía Futuro S.A.,Empresa,maria.lopez@energiasfuturo.com,552198765432,SA,Responsable Inscripto,30-67891234-7,2022-01-01,2023-12-31,NO,Mensual,2022-11-23,166344,405100,Brasil
D00133,Energía Futuro S.A.,Empresa,maria.lopez@energiasfuturo.com,552198765432,SA,Responsable Inscripto,30-67891234-7,2022-01-01,2023-12-31,NO,Mensual,2022-12-09,174132,405100,Brasil
D00133,Energía Futuro S.A.,Empresa,maria.lopez@energiasfuturo.com,552198765432,SA,Responsable Inscripto,30-67891234-7,2022-01-01,2023-12-31,NO,Mensual,2023-01-02,570388,405100,Brasil
D00133,Energía Futuro S.A.,Empresa,maria.lopez@energiasfuturo.com,552198765432,SA,Responsable Inscripto,30-67891234-7,2022-01-01,2023-12-31,NO,Mensual,2023-02-16,349275,405100,Brasil
D00133,Energía Futuro S.A.,Empresa,maria.lopez@energiasfuturo.com,552198765432,SA,Responsable Inscripto,30-67891234-7,2022-01-01,2023-12-31,NO,Mensual,2023-03-08,561428,405100,Brasil
D00133,Energía Futuro S.A.,Empresa,maria.lopez@energiasfuturo.com,552198765432,SA,Responsable Inscripto,30-67891234-7,2022-01-01,2023-12-31,NO,Mensual,2023-04-25,579438,405100,Brasil
D00133,Energía Futuro S.A.,Empresa,maria.lopez@energiasfuturo.com,552198765432,SA,Responsable Inscripto,30-67891234-7,2022-01-01,2023-12-31,NO,Mensual,2023-05-12,359406,405100,Brasil
D00133,Energía Futuro S.A.,Empresa,maria.lopez@energiasfuturo.com,552198765432,SA,Responsable Inscripto,30-67891234-7,2022-01-01,2023-12-31,NO,Mensual,2023-06-30,590415,405100,Brasil
D00133,Energía Futuro S.A.,Empresa,maria.lopez@energiasfuturo.com,552198765432,SA,Responsable Inscripto,30-67891234-7,2022-01-01,2023-12-31,NO,Mensual,2023-07-14,410481,405100,Brasil
D00133,Energía Futuro S.A.,Empresa,maria.lopez@energiasfuturo.com,552198765432,SA,Responsable Inscripto,30-67891234-7,2022-01-01,2023-12-31,NO,Mensual,2023-08-09,234722,405100,Brasil
D00133,Energía Futuro S.A.,Empresa,maria.lopez@energiasfuturo.com,552198765432,SA,Responsable Inscripto,30-67891234-7,2022-01-01,2023-12-31,NO,Mensual,2023-09-22,334523,405100,Brasil
D00133,Energía Futuro S.A.,Empresa,maria.lopez@energiasfuturo.com,552198765432,SA,Responsable Inscripto,30-67891234-7,2022-01-01,2023-12-31,NO,Mensual,2023-10-07,366542,405100,Brasil
D00133,Energía Futuro S.A.,Empresa,maria.lopez@energiasfuturo.com,552198765432,SA,Responsable Inscripto,30-67891234-7,2022-01-01,2023-12-31,NO,Mensual,2023-11-19,537160,405100,Brasil
D00133,Energía Futuro S.A.,Empresa,maria.lopez@energiasfuturo.com,552198765432,SA,Responsable Inscripto,30-67891234-7,2022-01-01,2023-12-31,NO,Mensual,2023-12-05,553331,405100,Brasil
D00134,Energía Sustentable S.A.,Campaña,maria.lopez@energiasustentable.com,552198765432,SA,Responsable Inscripto,33-12345678-9,2023-01-01,2023-12-31,NO,Mensual,2023-01-01,356962,405100,Brasil
D00134,Energía Sustentable S.A.,Campaña,maria.lopez@energiasustentable.com,552198765432,SA,Responsable Inscripto,33-12345678-9,2023-01-01,2023-12-31,NO,Mensual,2023-02-15,263071,405100,Brasil
D00134,Energía Sustentable S.A.,Campaña,maria.lopez@energiasustentable.com,552198765432,SA,Responsable Inscripto,33-12345678-9,2023-01-01,2023-12-31,NO,Mensual,2023-03-08,525330,405100,Brasil
D00134,Energía Sustentable S.A.,Campaña,maria.lopez@energiasustentable.com,552198765432,SA,Responsable Inscripto,33-12345678-9,2023-01-01,2023-12-31,NO,Mensual,2023-04-23,508349,405100,Brasil
D00134,Energía Sustentable S.A.,Campaña,maria.lopez@energiasustentable.com,552198765432,SA,Responsable Inscripto,33-12345678-9,2023-01-01,2023-12-31,NO,Mensual,2023-05-12,501922,405100,Brasil
D00134,Energía Sustentable S.A.,Campaña,maria.lopez@energiasustentable.com,552198765432,SA,Responsable Inscripto,33-12345678-9,2023-01-01,2023-12-31,NO,Mensual,2023-06-30,462336,405100,Brasil
D00134,Energía Sustentable S.A.,Campaña,maria.lopez@energiasustentable.com,552198765432,SA,Responsable Inscripto,33-12345678-9,2023-01-01,2023-12-31,NO,Mensual,2023-07-14,445924,405100,Brasil
D00134,Energía Sustentable S.A.,Campaña,maria.lopez@energiasustentable.com,552198765432,SA,Responsable Inscripto,33-12345678-9,2023-01-01,2023-12-31,NO,Mensual,2023-08-05,341986,405100,Brasil
D00134,Energía Sustentable S.A.,Campaña,maria.lopez@energiasustentable.com,552198765432,SA,Responsable Inscripto,33-12345678-9,2023-01-01,2023-12-31,NO,Mensual,2023-09-19,307348,405100,Brasil
D00134,Energía Sustentable S.A.,Campaña,maria.lopez@energiasustentable.com,552198765432,SA,Responsable Inscripto,33-12345678-9,2023-01-01,2023-12-31,NO,Mensual,2023-10-03,449104,405100,Brasil
D00134,Energía Sustentable S.A.,Campaña,maria.lopez@energiasustentable.com,552198765432,SA,Responsable Inscripto,33-12345678-9,2023-01-01,2023-12-31,NO,Mensual,2023-11-22,265027,405100,Brasil
D00134,Energía Sustentable S.A.,Campaña,maria.lopez@energiasustentable.com,552198765432,SA,Responsable Inscripto,33-12345678-9,2023-01-01,2023-12-31,NO,Mensual,2023-12-09,547298,405100,Chile
D00135,Logística Global S.R.L.,Campaña,global@logisticaglobal.com,56976543210,SRL,Monotributista,20-98765432-1,2020-01-01,,SI,Bimestral,2020-01-01,60805,405100,Chile
D00135,Logística Global S.R.L.,Campaña,global@logisticaglobal.com,56976543210,SRL,Monotributista,20-98765432-1,2020-01-01,,SI,Bimestral,2020-03-01,32127,405100,Chile
D00135,Logística Global S.R.L.,Campaña,global@logisticaglobal.com,56976543210,SRL,Monotributista,20-98765432-1,2020-01-01,,SI,Bimestral,2020-05-01,63835,405100,Chile
D00135,Logística Global S.R.L.,Campaña,global@logisticaglobal.com,56976543210,SRL,Monotributista,20-98765432-1,2020-01-01,,SI,Bimestral,2020-07-01,84204,405100,Chile
D00135,Logística Global S.R.L.,Campaña,global@logisticaglobal.com,56976543210,SRL,Monotributista,20-98765432-1,2020-01-01,,SI,Bimestral,2020-09-01,121573,405100,Chile
D00135,Logística Global S.R.L.,Campaña,global@logisticaglobal.com,56976543210,SRL,Monotributista,20-98765432-1,2020-01-01,,SI,Bimestral,2020-11-01,179927,405100,Chile
D00135,Logística Global S.R.L.,Campaña,global@logisticaglobal.com,56976543210,SRL,Monotributista,20-98765432-1,2020-01-01,,SI,Bimestral,2021-01-01,433438,405100,Chile
D00135,Logística Global S.R.L.,Campaña,global@logisticaglobal.com,56976543210,SRL,Monotributista,20-98765432-1,2020-01-01,,SI,Bimestral,2021-03-01,526926,405100,Chile
D00135,Logística Global S.R.L.,Campaña,global@logisticaglobal.com,56976543210,SRL,Monotributista,20-98765432-1,2020-01-01,,SI,Bimestral,2021-05-01,271642,405100,Chile
D00135,Logística Global S.R.L.,Campaña,global@logisticaglobal.com,56976543210,SRL,Monotributista,20-98765432-1,2020-01-01,,SI,Bimestral,2021-07-01,400338,405100,Chile
D00135,Logística Global S.R.L.,Campaña,global@logisticaglobal.com,56976543210,SRL,Monotributista,20-98765432-1,2020-01-01,,SI,Bimestral,2021-09-01,545228,405100,Chile
D00135,Logística Global S.R.L.,Campaña,global@logisticaglobal.com,56976543210,SRL,Monotributista,20-98765432-1,2020-01-01,,SI,Bimestral,2021-11-01,244089,405100,Chile
D00135,Logística Global S.R.L.,Campaña,global@logisticaglobal.com,56976543210,SRL,Monotributista,20-98765432-1,2020-01-01,,SI,Bimestral,2022-01-01,569863,405100,Chile
D00135,Logística Global S.R.L.,Campaña,global@logisticaglobal.com,56976543210,SRL,Monotributista,20-98765432-1,2020-01-01,,SI,Bimestral,2022-03-01,465762,405100,Chile
D00135,Logística Global S.R.L.,Campaña,global@logisticaglobal.com,56976543210,SRL,Monotributista,20-98765432-1,2020-01-01,,SI,Bimestral,2022-05-01,268395,405100,Chile
D00135,Logística Global S.R.L.,Campaña,global@logisticaglobal.com,56976543210,SRL,Monotributista,20-98765432-1,2020-01-01,,SI,Bimestral,2022-07-01,694300,405100,Chile
D00135,Logística Global S.R.L.,Campaña,global@logisticaglobal.com,56976543210,SRL,Monotributista,20-98765432-1,2020-01-01,,SI,Bimestral,2022-09-01,676067,405100,Chile
D00135,Logística Global S.R.L.,Campaña,global@logisticaglobal.com,56976543210,SRL,Monotributista,20-98765432-1,2020-01-01,,SI,Bimestral,2022-11-01,727911,405100,Chile
D00135,Logística Global S.R.L.,Campaña,global@logisticaglobal.com,56976543210,SRL,Monotributista,20-98765432-1,2020-01-01,,SI,Bimestral,2023-01-01,538554,405100,Chile
D00135,Logística Global S.R.L.,Campaña,global@logisticaglobal.com,56976543210,SRL,Monotributista,20-98765432-1,2020-01-01,,SI,Bimestral,2023-03-01,572337,405100,Chile
D00135,Logística Global S.R.L.,Campaña,global@logisticaglobal.com,56976543210,SRL,Monotributista,20-98765432-1,2020-01-01,,SI,Bimestral,2023-05-01,604351,405100,Chile
D00135,Logística Global S.R.L.,Campaña,global@logisticaglobal.com,56976543210,SRL,Monotributista,20-98765432-1,2020-01-01,,SI,Bimestral,2023-07-01,563349,405100,Chile
D00135,Logística Global S.R.L.,Campaña,global@logisticaglobal.com,56976543210,SRL,Monotributista,20-98765432-1,2020-01-01,,SI,Bimestral,2023-09-01,697998,405100,Chile
D00135,Logística Global S.R.L.,Campaña,global@logisticaglobal.com,56976543210,SRL,Monotributista,20-98765432-1,2020-01-01,,SI,Bimestral,2023-11-01,675277,405100,Chile
D00135,Logística Global S.R.L.,Campaña,global@logisticaglobal.com,56976543210,SRL,Monotributista,20-98765432-1,2020-01-01,,SI,Bimestral,2024-01-01,747671,405100,Chile
D00135,Logística Global S.R.L.,Campaña,global@logisticaglobal.com,56976543210,SRL,Monotributista,20-98765432-1,2020-01-01,,SI,Bimestral,2024-03-01,607880,405100,Chile
D00135,Logística Global S.R.L.,Campaña,global@logisticaglobal.com,56976543210,SRL,Monotributista,20-98765432-1,2020-01-01,,SI,Bimestral,2024-05-01,668347,405100,Chile
D00135,Logística Global S.R.L.,Campaña,global@logisticaglobal.com,56976543210,SRL,Monotributista,20-98765432-1,2020-01-01,,SI,Bimestral,2024-07-01,761671,405100,Colombia
D00136,AgroIndustrias del Sur,Agroindustria,laura.garcia@agroindustrias.com,573008765432,SA,Responsable Inscripto,33-11223344-5,2024-01-01,,SI,Mensual,2024-01-01,771106,405100,Colombia
D00136,AgroIndustrias del Sur,Agroindustria,laura.garcia@agroindustrias.com,573008765432,SA,Responsable Inscripto,33-11223344-5,2024-01-01,,SI,Mensual,2024-02-15,626668,405100,Colombia
D00136,AgroIndustrias del Sur,Agroindustria,laura.garcia@agroindustrias.com,573008765432,SA,Responsable Inscripto,33-11223344-5,2024-01-01,,SI,Mensual,2024-03-08,647753,405100,Colombia
D00136,AgroIndustrias del Sur,Agroindustria,laura.garcia@agroindustrias.com,573008765432,SA,Responsable Inscripto,33-11223344-5,2024-01-01,,SI,Mensual,2024-04-22,571778,405100,Colombia
D00136,AgroIndustrias del Sur,Agroindustria,laura.garcia@agroindustrias.com,573008765432,SA,Responsable Inscripto,33-11223344-5,2024-01-01,,SI,Mensual,2024-05-10,783804,405100,Colombia
D00136,AgroIndustrias del Sur,Agroindustria,laura.garcia@agroindustrias.com,573008765432,SA,Responsable Inscripto,33-11223344-5,2024-01-01,,SI,Mensual,2024-06-30,578491,405100,Colombia
D00136,AgroIndustrias del Sur,Agroindustria,laura.garcia@agroindustrias.com,573008765432,SA,Responsable Inscripto,33-11223344-5,2024-01-01,,SI,Mensual,2024-07-14,770156,405100,Colombia
D00136,AgroIndustrias del Sur,Agroindustria,laura.garcia@agroindustrias.com,573008765432,SA,Responsable Inscripto,33-11223344-5,2024-01-01,,SI,Mensual,2024-08-05,648108,405100,Colombia
D00136,AgroIndustrias del Sur,Agroindustria,laura.garcia@agroindustrias.com,573008765432,SA,Responsable Inscripto,33-11223344-5,2024-01-01,,SI,Mensual,2024-09-02,556901,405100,Argentina
D00137,TecnoAvanzado S.R.L.,Tecnología,roberto.sanchez@tecnoavanzado.com,5491165432109,SRL,Monotributista,20-22334455-6,2022-06-05,,SI,Mensual,2022-06-05,46148,405100,Argentina
D00137,TecnoAvanzado S.R.L.,Tecnología,roberto.sanchez@tecnoavanzado.com,5491165432109,SRL,Monotributista,20-22334455-6,2022-06-05,,SI,Mensual,2022-07-05,23153,405100,Argentina
D00137,TecnoAvanzado S.R.L.,Tecnología,roberto.sanchez@tecnoavanzado.com,5491165432109,SRL,Monotributista,20-22334455-6,2022-06-05,,SI,Mensual,2022-08-05,83712,405100,Argentina
D00137,TecnoAvanzado S.R.L.,Tecnología,roberto.sanchez@tecnoavanzado.com,5491165432109,SRL,Monotributista,20-22334455-6,2022-06-05,,SI,Mensual,2022-09-05,55339,405100,Argentina
D00137,TecnoAvanzado S.R.L.,Tecnología,roberto.sanchez@tecnoavanzado.com,5491165432109,SRL,Monotributista,20-22334455-6,2022-06-05,,SI,Mensual,2022-10-05,65179,405100,Argentina
D00137,TecnoAvanzado S.R.L.,Tecnología,roberto.sanchez@tecnoavanzado.com,5491165432109,SRL,Monotributista,20-22334455-6,2022-06-05,,SI,Mensual,2022-11-05,173595,405100,Argentina
D00137,TecnoAvanzado S.R.L.,Tecnología,roberto.sanchez@tecnoavanzado.com,5491165432109,SRL,Monotributista,20-22334455-6,2022-06-05,,SI,Mensual,2022-12-05,116913,405100,Argentina
D00137,TecnoAvanzado S.R.L.,Tecnología,roberto.sanchez@tecnoavanzado.com,5491165432109,SRL,Monotributista,20-22334455-6,2022-06-05,,SI,Mensual,2023-01-05,447298,405100,Argentina
D00137,TecnoAvanzado S.R.L.,Tecnología,roberto.sanchez@tecnoavanzado.com,5491165432109,SRL,Monotributista,20-22334455-6,2022-06-05,,SI,Mensual,2023-02-05,307698,405100,Argentina
D00137,TecnoAvanzado S.R.L.,Tecnología,roberto.sanchez@tecnoavanzado.com,5491165432109,SRL,Monotributista,20-22334455-6,2022-06-05,,SI,Mensual,2023-03-05,464627,405100,Argentina
D00137,TecnoAvanzado S.R.L.,Tecnología,roberto.sanchez@tecnoavanzado.com,5491165432109,SRL,Monotributista,20-22334455-6,2022-06-05,,SI,Mensual,2023-04-05,294917,405100,Argentina
D00137,TecnoAvanzado S.R.L.,Tecnología,roberto.sanchez@tecnoavanzado.com,5491165432109,SRL,Monotributista,20-22334455-6,2022-06-05,,SI,Mensual,2023-05-05,273536,405100,Argentina
